,video,frame_name,frame_number,mean_overall,std_overall,mean_pose,std_pose,mean_face,std_face,image_size
132,1,vid1_frame1080.jpg,132,-1.5,2.29128784747792,-0.5,1.6583123951777,2.0,0.816496580927726,"(360, 640)"
133,1,vid1_frame1085.jpg,133,-1.5,2.29128784747792,-0.5,1.6583123951777,2.0,0.816496580927726,"(360, 640)"
134,1,vid1_frame1090.jpg,134,-1.5,2.29128784747792,-0.5,1.6583123951777,2.0,0.816496580927726,"(360, 640)"
135,1,vid1_frame1095.jpg,135,-1.5,2.29128784747792,-0.5,1.6583123951777,2.0,0.816496580927726,"(360, 640)"
136,1,vid1_frame1100.jpg,136,-1.5,2.29128784747792,-0.5,1.6583123951777,2.0,0.816496580927726,"(360, 640)"
137,1,vid1_frame1105.jpg,137,-1.5,2.29128784747792,-0.5,1.6583123951777,2.0,0.816496580927726,"(360, 640)"
138,1,vid1_frame1110.jpg,138,-1.5,2.29128784747792,-0.5,1.6583123951777,0.0,1.4142135623730951,"(360, 640)"
139,1,vid1_frame1115.jpg,139,-1.5,2.29128784747792,-0.5,1.6583123951777,0.0,1.4142135623730951,"(360, 640)"
140,1,vid1_frame1120.jpg,140,-1.5,2.29128784747792,-0.5,1.6583123951777,0.0,1.4142135623730951,"(360, 640)"
141,1,vid1_frame1125.jpg,141,-1.5,2.29128784747792,-0.5,1.6583123951777,0.0,1.4142135623730951,"(360, 640)"
142,1,vid1_frame1130.jpg,142,-1.5,2.29128784747792,-0.5,1.6583123951777,0.0,1.4142135623730951,"(360, 640)"
143,1,vid1_frame1135.jpg,143,-1.5,2.29128784747792,-0.5,1.6583123951777,0.0,1.4142135623730951,"(360, 640)"
144,1,vid1_frame1140.jpg,144,-1.25,2.277608394786075,-0.5,1.6583123951777,0.0,0.816496580927726,"(360, 640)"
145,1,vid1_frame1145.jpg,145,-1.25,2.277608394786075,-0.5,1.6583123951777,0.0,0.816496580927726,"(360, 640)"
146,1,vid1_frame1150.jpg,146,-1.25,2.277608394786075,-0.5,1.6583123951777,0.0,0.816496580927726,"(360, 640)"
147,1,vid1_frame1155.jpg,147,-1.25,2.277608394786075,-0.5,1.6583123951777,0.0,0.816496580927726,"(360, 640)"
148,1,vid1_frame1160.jpg,148,-1.25,2.277608394786075,-0.5,1.6583123951777,0.0,0.816496580927726,"(360, 640)"
149,1,vid1_frame1165.jpg,149,-1.25,2.277608394786075,-0.5,1.6583123951777,0.0,0.816496580927726,"(360, 640)"
150,1,vid1_frame1170.jpg,150,-1.25,2.277608394786075,-0.5,1.6583123951777,0.0,0.816496580927726,"(360, 640)"
151,1,vid1_frame1175.jpg,151,-1.25,2.277608394786075,-0.5,1.6583123951777,0.0,0.816496580927726,"(360, 640)"
152,1,vid1_frame1180.jpg,152,-1.25,2.277608394786075,-0.5,1.6583123951777,0.0,0.816496580927726,"(360, 640)"
153,1,vid1_frame1185.jpg,153,-1.25,2.277608394786075,-0.5,1.6583123951777,0.0,0.816496580927726,"(360, 640)"
154,1,vid1_frame1190.jpg,154,-1.25,2.277608394786075,-0.5,1.6583123951777,0.0,0.816496580927726,"(360, 640)"
155,1,vid1_frame1195.jpg,155,-1.25,2.277608394786075,-0.5,1.6583123951777,0.0,0.816496580927726,"(360, 640)"
156,1,vid1_frame1200.jpg,156,-1.25,2.277608394786075,-0.5,1.6583123951777,0.0,0.816496580927726,"(360, 640)"
157,1,vid1_frame1205.jpg,157,-1.25,2.277608394786075,-0.5,1.6583123951777,0.0,0.816496580927726,"(360, 640)"
158,1,vid1_frame1210.jpg,158,-1.25,2.277608394786075,-0.5,1.6583123951777,0.0,0.816496580927726,"(360, 640)"
159,1,vid1_frame1215.jpg,159,-1.25,2.277608394786075,-0.5,1.6583123951777,0.0,0.816496580927726,"(360, 640)"
160,1,vid1_frame1220.jpg,160,-1.25,2.277608394786075,-0.5,1.6583123951777,0.0,0.816496580927726,"(360, 640)"
161,1,vid1_frame1225.jpg,161,-1.25,2.277608394786075,-0.5,1.6583123951777,0.0,0.816496580927726,"(360, 640)"
162,1,vid1_frame1230.jpg,162,-1.0,2.345207879911715,-0.5,1.5,0.0,0.816496580927726,"(360, 640)"
163,1,vid1_frame1235.jpg,163,-1.0,2.345207879911715,-0.5,1.5,0.0,0.816496580927726,"(360, 640)"
164,1,vid1_frame1240.jpg,164,-1.0,2.345207879911715,-0.5,1.5,0.0,0.816496580927726,"(360, 640)"
165,1,vid1_frame1245.jpg,165,-1.0,2.345207879911715,-0.5,1.5,0.0,0.816496580927726,"(360, 640)"
166,1,vid1_frame1250.jpg,166,-1.0,2.345207879911715,-0.5,1.5,0.0,0.816496580927726,"(360, 640)"
167,1,vid1_frame1255.jpg,167,-1.0,2.345207879911715,-0.5,1.5,0.0,0.816496580927726,"(360, 640)"
168,1,vid1_frame1260.jpg,168,-0.75,2.48746859276655,-0.5,1.5,0.0,0.816496580927726,"(360, 640)"
169,1,vid1_frame1265.jpg,169,-0.75,2.48746859276655,-0.5,1.5,0.0,0.816496580927726,"(360, 640)"
170,1,vid1_frame1270.jpg,170,-0.75,2.48746859276655,-0.5,1.5,0.0,0.816496580927726,"(360, 640)"
171,1,vid1_frame1275.jpg,171,-0.75,2.48746859276655,-0.5,1.5,0.0,0.816496580927726,"(360, 640)"
172,1,vid1_frame1280.jpg,172,-0.75,2.48746859276655,-0.5,1.5,0.0,0.816496580927726,"(360, 640)"
173,1,vid1_frame1285.jpg,173,-0.75,2.48746859276655,-0.5,1.5,0.0,0.816496580927726,"(360, 640)"
174,1,vid1_frame1290.jpg,174,-0.5,2.0615528128088303,-0.5,1.5,0.0,0.816496580927726,"(360, 640)"
175,1,vid1_frame1295.jpg,175,-0.5,2.0615528128088303,-0.5,1.5,0.0,0.816496580927726,"(360, 640)"
176,1,vid1_frame1300.jpg,176,-0.5,2.0615528128088303,-0.5,1.5,0.0,0.816496580927726,"(360, 640)"
177,1,vid1_frame1305.jpg,177,-0.5,2.0615528128088303,-0.5,1.5,0.0,0.816496580927726,"(360, 640)"
178,1,vid1_frame1310.jpg,178,-0.5,2.0615528128088303,-0.5,1.5,0.0,0.816496580927726,"(360, 640)"
179,1,vid1_frame1315.jpg,179,-0.5,2.0615528128088303,-0.5,1.5,0.0,0.816496580927726,"(360, 640)"
180,1,vid1_frame1320.jpg,180,-0.25,1.6393596310755,-0.25,1.0897247358851685,0.3333333333333333,1.247219128924647,"(360, 640)"
181,1,vid1_frame1325.jpg,181,-0.25,1.6393596310755,-0.25,1.0897247358851685,0.3333333333333333,1.247219128924647,"(360, 640)"
182,1,vid1_frame1330.jpg,182,-0.25,1.6393596310755,-0.25,1.0897247358851685,0.3333333333333333,1.247219128924647,"(360, 640)"
183,1,vid1_frame1335.jpg,183,-0.25,1.6393596310755,-0.25,1.0897247358851685,0.3333333333333333,1.247219128924647,"(360, 640)"
184,1,vid1_frame1340.jpg,184,-0.25,1.6393596310755,-0.25,1.0897247358851685,0.3333333333333333,1.247219128924647,"(360, 640)"
185,1,vid1_frame1345.jpg,185,-0.25,1.6393596310755,-0.25,1.0897247358851685,0.3333333333333333,1.247219128924647,"(360, 640)"
186,1,vid1_frame1350.jpg,186,-0.25,1.6393596310755,0.25,0.4330127018922193,1.0,1.4142135623730951,"(360, 640)"
187,1,vid1_frame1355.jpg,187,-0.25,1.6393596310755,0.25,0.4330127018922193,1.0,1.4142135623730951,"(360, 640)"
188,1,vid1_frame1360.jpg,188,-0.25,1.6393596310755,0.25,0.4330127018922193,1.0,1.4142135623730951,"(360, 640)"
189,1,vid1_frame1365.jpg,189,-0.25,1.6393596310755,0.25,0.4330127018922193,1.0,1.4142135623730951,"(360, 640)"
190,1,vid1_frame1370.jpg,190,-0.25,1.6393596310755,0.25,0.4330127018922193,1.0,1.4142135623730951,"(360, 640)"
191,1,vid1_frame1375.jpg,191,-0.25,1.6393596310755,0.25,0.4330127018922193,1.0,1.4142135623730951,"(360, 640)"
192,1,vid1_frame1380.jpg,192,-0.5,1.5,0.5,0.5,1.0,1.4142135623730951,"(360, 640)"
193,1,vid1_frame1385.jpg,193,-0.5,1.5,0.5,0.5,1.0,1.4142135623730951,"(360, 640)"
194,1,vid1_frame1390.jpg,194,-0.5,1.5,0.5,0.5,1.0,1.4142135623730951,"(360, 640)"
195,1,vid1_frame1395.jpg,195,-0.5,1.5,0.5,0.5,1.0,1.4142135623730951,"(360, 640)"
196,1,vid1_frame1400.jpg,196,-0.5,1.5,0.5,0.5,1.0,1.4142135623730951,"(360, 640)"
197,1,vid1_frame1405.jpg,197,-0.5,1.5,0.5,0.5,1.0,1.4142135623730951,"(360, 640)"
198,1,vid1_frame1410.jpg,198,-0.5,1.5,0.5,0.5,1.0,1.4142135623730951,"(360, 640)"
199,1,vid1_frame1415.jpg,199,-0.5,1.5,0.5,0.5,1.0,1.4142135623730951,"(360, 640)"
200,1,vid1_frame1420.jpg,200,-0.5,1.5,0.5,0.5,1.0,1.4142135623730951,"(360, 640)"
201,1,vid1_frame1425.jpg,201,-0.5,1.5,0.5,0.5,1.0,1.4142135623730951,"(360, 640)"
202,1,vid1_frame1430.jpg,202,-0.5,1.5,0.5,0.5,1.0,1.4142135623730951,"(360, 640)"
203,1,vid1_frame1435.jpg,203,-0.5,1.5,0.5,0.5,1.0,1.4142135623730951,"(360, 640)"
204,1,vid1_frame1440.jpg,204,-0.5,1.5,0.5,0.5,1.0,1.4142135623730951,"(360, 640)"
205,1,vid1_frame1445.jpg,205,-0.5,1.5,0.5,0.5,1.0,1.4142135623730951,"(360, 640)"
206,1,vid1_frame1450.jpg,206,-0.5,1.5,0.5,0.5,1.0,1.4142135623730951,"(360, 640)"
207,1,vid1_frame1455.jpg,207,-0.5,1.5,0.5,0.5,1.0,1.4142135623730951,"(360, 640)"
208,1,vid1_frame1460.jpg,208,-0.5,1.5,0.5,0.5,1.0,1.4142135623730951,"(360, 640)"
209,1,vid1_frame1465.jpg,209,-0.5,1.5,0.5,0.5,1.0,1.4142135623730951,"(360, 640)"
210,1,vid1_frame1470.jpg,210,-0.25,1.6393596310755,0.5,0.5,1.3333333333333333,0.9428090415820634,"(360, 640)"
