,video,mean_overall,std_overall,mean_pose,std_pose,mean_face,std_face
107,1,1.3333333333333333,1.699673171197595,2.0,0.0,1.3333333333333333,1.247219128924647
108,1,1.3333333333333333,1.699673171197595,2.0,0.0,1.3333333333333333,1.247219128924647
109,1,1.0,1.9148542155126762,2.0,0.0,1.3333333333333333,1.247219128924647
110,1,1.1666666666666667,2.1921577396609844,2.0,0.0,1.3333333333333333,1.247219128924647
111,1,1.1666666666666667,2.3392781412697,2.0,0.0,1.3333333333333333,1.699673171197595
112,1,1.3333333333333333,2.211083193570267,2.0,0.0,1.3333333333333333,1.699673171197595
113,1,1.5,2.217355782608345,2.0,0.0,1.3333333333333333,2.357022603955158
114,1,1.6666666666666667,2.211083193570267,2.0,0.0,1.3333333333333333,2.357022603955158
115,1,1.6666666666666667,2.211083193570267,2.0,0.0,1.6666666666666667,2.6246692913372702
116,1,1.6666666666666667,2.211083193570267,2.0,0.0,1.6666666666666667,2.6246692913372702
117,1,1.6666666666666667,2.211083193570267,2.0,0.0,1.3333333333333333,2.494438257849294
118,1,1.6666666666666667,2.211083193570267,2.0,0.0,1.3333333333333333,2.494438257849294
119,1,1.6666666666666667,2.211083193570267,2.0,0.0,1.3333333333333333,2.494438257849294
120,1,1.6666666666666667,2.211083193570267,2.0,0.0,1.3333333333333333,2.494438257849294
121,1,1.6666666666666667,2.211083193570267,2.0,0.0,1.3333333333333333,2.494438257849294
122,1,1.6666666666666667,2.211083193570267,2.0,0.0,1.3333333333333333,2.494438257849294
123,1,1.6666666666666667,2.211083193570267,2.0,0.0,1.3333333333333333,2.494438257849294
124,1,1.6666666666666667,2.211083193570267,2.0,0.0,1.3333333333333333,2.494438257849294
125,1,1.6666666666666667,2.211083193570267,2.0,0.0,1.3333333333333333,2.494438257849294
126,1,1.5,2.5,2.0,0.0,1.3333333333333333,2.494438257849294
127,1,1.5,2.5,2.0,0.0,1.3333333333333333,2.494438257849294
128,1,1.5,2.5,2.0,0.0,1.3333333333333333,2.494438257849294
129,1,1.3333333333333333,2.4267032964268394,2.0,0.0,1.3333333333333333,2.494438257849294
130,1,1.3333333333333333,2.4267032964268394,2.0,0.0,1.3333333333333333,2.494438257849294
131,1,1.3333333333333333,2.4267032964268394,2.0,0.0,1.3333333333333333,2.494438257849294
132,1,1.6666666666666667,2.357022603955159,2.0,0.0,1.3333333333333333,2.494438257849294
133,1,1.6666666666666667,2.357022603955159,2.0,0.0,1.3333333333333333,2.494438257849294
134,1,1.8333333333333333,2.4094720491334933,2.0,0.0,1.3333333333333333,2.494438257849294
135,1,1.8333333333333333,2.4094720491334933,2.0,0.0,1.3333333333333333,2.494438257849294
136,1,2.0,2.516611478423583,2.0,0.0,1.3333333333333333,2.494438257849294
137,1,2.0,2.516611478423583,2.0,0.0,1.0,2.449489742783178
138,1,2.0,2.516611478423583,2.0,0.0,1.0,2.449489742783178
139,1,2.0,2.516611478423583,2.0,0.0,1.0,2.449489742783178
140,1,2.0,2.516611478423583,2.0,0.0,1.3333333333333333,2.494438257849294
141,1,2.0,2.516611478423583,2.0,0.0,1.0,2.449489742783178
142,1,2.0,2.516611478423583,2.0,0.0,1.0,2.449489742783178
143,1,2.0,2.516611478423583,2.0,0.0,1.0,2.449489742783178
144,1,2.0,2.516611478423583,2.0,0.0,0.6666666666666666,2.0548046676563256
145,1,2.0,2.516611478423583,2.0,0.0,0.6666666666666666,2.0548046676563256
146,1,2.0,2.516611478423583,2.0,0.0,0.6666666666666666,2.0548046676563256
147,1,2.0,2.516611478423583,2.0,0.0,0.6666666666666666,2.0548046676563256
148,1,2.0,2.516611478423583,2.0,0.0,0.6666666666666666,2.0548046676563256
149,1,2.0,2.516611478423583,2.0,0.0,0.6666666666666666,2.0548046676563256
150,1,2.0,2.516611478423583,2.0,0.0,0.6666666666666666,2.0548046676563256
151,1,2.0,2.516611478423583,2.0,0.0,0.6666666666666666,2.0548046676563256
152,1,2.0,2.516611478423583,2.0,0.0,0.6666666666666666,2.0548046676563256
153,1,2.0,2.516611478423583,2.0,0.0,0.6666666666666666,2.0548046676563256
154,1,2.0,2.516611478423583,2.0,0.0,0.6666666666666666,2.0548046676563256
155,1,2.1666666666666665,2.1921577396609844,2.0,0.0,0.6666666666666666,2.0548046676563256
156,1,2.1666666666666665,2.1921577396609844,2.0,0.0,0.6666666666666666,2.0548046676563256
157,1,2.1666666666666665,2.1921577396609844,2.0,0.0,0.6666666666666666,2.0548046676563256
158,1,2.1666666666666665,2.1921577396609844,2.0,0.0,0.6666666666666666,2.0548046676563256
159,1,2.1666666666666665,2.1921577396609844,2.0,0.0,0.6666666666666666,2.0548046676563256
160,1,2.1666666666666665,2.1921577396609844,2.0,0.0,0.6666666666666666,2.0548046676563256
161,1,2.5,1.6072751268321592,2.0,0.0,0.6666666666666666,2.0548046676563256
162,1,2.5,1.6072751268321592,2.0,0.0,0.6666666666666666,2.0548046676563256
163,1,2.3333333333333335,1.699673171197595,2.0,0.0,0.6666666666666666,2.0548046676563256
164,1,2.3333333333333335,1.699673171197595,2.0,0.0,0.6666666666666666,2.0548046676563256
165,1,2.3333333333333335,1.699673171197595,2.0,0.0,0.6666666666666666,2.0548046676563256
166,1,2.3333333333333335,1.699673171197595,2.0,0.0,0.6666666666666666,2.0548046676563256
167,1,2.3333333333333335,1.699673171197595,2.0,0.0,0.6666666666666666,2.0548046676563256
168,1,2.3333333333333335,1.699673171197595,2.0,0.0,0.6666666666666666,2.0548046676563256
169,1,2.5,2.0615528128088303,2.0,0.0,0.6666666666666666,2.0548046676563256
170,1,2.5,2.0615528128088303,2.0,0.0,0.6666666666666666,2.0548046676563256
171,1,2.5,2.0615528128088303,2.0,0.0,1.0,2.449489742783178
172,1,2.5,2.0615528128088303,2.0,0.0,1.0,2.449489742783178
173,1,2.5,2.0615528128088303,2.0,0.0,1.0,2.449489742783178
174,1,2.3333333333333335,1.9720265943665387,2.0,0.0,1.0,2.449489742783178
175,1,2.3333333333333335,1.9720265943665387,2.0,0.0,1.0,2.449489742783178
176,1,2.1666666666666665,2.034425935955617,2.0,0.0,1.0,2.449489742783178
177,1,2.1666666666666665,2.034425935955617,2.0,0.0,1.0,2.449489742783178
178,1,2.1666666666666665,2.034425935955617,2.0,0.0,1.0,2.449489742783178
179,1,2.1666666666666665,2.034425935955617,2.0,0.0,1.0,2.449489742783178
180,1,2.1666666666666665,2.034425935955617,2.0,0.0,1.0,2.449489742783178
181,1,2.1666666666666665,2.034425935955617,2.0,0.0,1.6666666666666667,1.699673171197595
182,1,2.0,2.0,2.0,0.0,1.6666666666666667,1.699673171197595
183,1,2.1666666666666665,2.034425935955617,0.0,0.0,1.6666666666666667,1.699673171197595
184,1,2.3333333333333335,1.9720265943665387,0.0,0.0,1.6666666666666667,1.699673171197595
185,1,2.3333333333333335,1.9720265943665387,0.0,0.0,1.3333333333333333,2.0548046676563256
186,1,1.5,1.707825127659933,0.0,0.0,1.6666666666666667,2.0548046676563256
187,1,1.5,1.707825127659933,0.0,0.0,1.6666666666666667,2.0548046676563256
188,1,1.6666666666666667,1.8856180831641267,0.0,0.0,1.6666666666666667,2.0548046676563256
189,1,1.6666666666666667,1.8856180831641267,0.0,0.0,1.6666666666666667,2.0548046676563256
190,1,1.6666666666666667,1.8856180831641267,0.0,0.0,1.6666666666666667,2.0548046676563256
191,1,1.6666666666666667,1.8856180831641267,0.0,0.0,1.3333333333333333,1.699673171197595
192,1,1.6666666666666667,1.8856180831641267,0.0,0.0,1.3333333333333333,1.699673171197595
193,1,1.6666666666666667,1.8856180831641267,0.0,0.0,1.3333333333333333,1.699673171197595
194,1,1.6666666666666667,1.8856180831641267,0.0,0.0,1.3333333333333333,1.699673171197595
195,1,1.6666666666666667,1.8856180831641267,0.0,0.0,1.3333333333333333,1.699673171197595
196,1,1.6666666666666667,1.8856180831641267,0.0,0.0,1.3333333333333333,1.699673171197595
197,1,1.6666666666666667,1.8856180831641267,0.0,0.0,1.3333333333333333,1.699673171197595
198,1,1.6666666666666667,1.8856180831641267,0.0,0.0,1.3333333333333333,1.699673171197595
199,1,1.6666666666666667,1.8856180831641267,0.0,0.0,1.3333333333333333,1.699673171197595
200,1,1.8333333333333333,1.950783318453271,0.0,0.0,1.3333333333333333,1.699673171197595
201,1,1.8333333333333333,1.950783318453271,0.0,0.0,1.3333333333333333,1.699673171197595
202,1,1.8333333333333333,1.950783318453271,0.0,0.0,1.6666666666666667,1.8856180831641267
203,1,1.8333333333333333,1.950783318453271,0.0,0.0,1.6666666666666667,1.8856180831641267
204,1,1.6666666666666667,1.8856180831641267,0.0,0.0,1.6666666666666667,1.8856180831641267
205,1,1.6666666666666667,1.8856180831641267,0.0,0.0,1.6666666666666667,1.8856180831641267
206,1,1.6666666666666667,1.8856180831641267,0.0,0.0,1.6666666666666667,1.8856180831641267
207,1,1.6666666666666667,1.8856180831641267,0.0,0.0,1.6666666666666667,1.8856180831641267
208,1,1.6666666666666667,1.8856180831641267,0.0,0.0,1.3333333333333333,1.699673171197595
209,1,1.5,1.707825127659933,0.0,0.0,1.3333333333333333,1.699673171197595
210,1,1.5,1.707825127659933,0.0,0.0,1.3333333333333333,1.699673171197595
211,1,1.5,1.707825127659933,0.0,0.0,1.0,1.4142135623730951
212,1,1.5,1.707825127659933,0.0,0.0,1.0,1.4142135623730951
213,1,1.5,1.707825127659933,0.0,0.0,1.0,1.4142135623730951
214,1,1.5,1.707825127659933,0.0,0.0,1.0,1.4142135623730951
215,1,1.5,1.707825127659933,0.0,0.0,0.6666666666666666,1.247219128924647
216,1,1.5,1.707825127659933,0.0,0.0,0.6666666666666666,1.247219128924647
217,1,1.3333333333333333,1.5986105077709065,0.0,0.0,0.6666666666666666,1.247219128924647
218,1,1.5,1.707825127659933,0.0,0.0,0.6666666666666666,1.247219128924647
219,1,1.5,1.707825127659933,0.0,0.0,0.6666666666666666,1.247219128924647
220,1,1.5,1.707825127659933,0.0,0.0,0.6666666666666666,1.247219128924647
221,1,1.5,1.707825127659933,0.0,0.0,0.6666666666666666,1.247219128924647
222,1,1.3333333333333333,1.9720265943665385,0.0,0.0,0.6666666666666666,1.247219128924647
223,1,1.3333333333333333,1.9720265943665385,0.0,0.0,0.6666666666666666,1.247219128924647
224,1,1.3333333333333333,1.9720265943665385,0.0,0.0,0.6666666666666666,1.247219128924647
225,1,1.3333333333333333,1.9720265943665385,0.0,0.0,0.6666666666666666,1.247219128924647
226,1,1.3333333333333333,1.9720265943665385,0.0,0.0,0.6666666666666666,1.247219128924647
227,1,1.3333333333333333,1.9720265943665385,0.0,0.0,0.6666666666666666,1.247219128924647
228,1,1.3333333333333333,1.9720265943665385,0.0,0.0,0.6666666666666666,1.247219128924647
229,1,1.3333333333333333,1.9720265943665385,0.0,0.0,0.6666666666666666,1.247219128924647
230,1,1.3333333333333333,1.9720265943665385,0.0,0.0,0.6666666666666666,1.247219128924647
231,1,1.3333333333333333,1.9720265943665385,0.0,0.0,0.6666666666666666,1.247219128924647
232,1,1.3333333333333333,1.9720265943665385,0.0,0.0,0.6666666666666666,1.247219128924647
233,1,1.3333333333333333,1.9720265943665385,0.0,0.0,0.6666666666666666,1.247219128924647
234,1,1.3333333333333333,1.9720265943665385,0.0,0.0,0.6666666666666666,1.247219128924647
235,1,1.3333333333333333,1.9720265943665385,0.0,0.0,0.6666666666666666,1.247219128924647
236,1,1.3333333333333333,1.9720265943665385,0.0,0.0,0.6666666666666666,1.247219128924647
237,1,1.1666666666666667,1.7716909687891083,0.0,0.0,0.3333333333333333,0.9428090415820634
238,1,1.1666666666666667,1.7716909687891083,0.0,0.0,0.0,0.816496580927726
239,1,1.3333333333333333,1.795054935711501,0.0,0.0,0.3333333333333333,0.9428090415820634
240,1,1.3333333333333333,1.795054935711501,0.0,0.0,1.0,0.0
241,1,1.3333333333333333,1.795054935711501,0.0,0.0,0.6666666666666666,0.4714045207910317
242,1,1.3333333333333333,1.795054935711501,0.0,0.0,1.0,0.0
243,1,1.5,1.5,0.0,0.0,1.0,0.0
244,1,1.5,1.5,0.0,0.0,1.0,0.0
245,1,1.5,1.5,0.0,0.0,1.0,0.0
246,1,1.5,1.5,0.0,0.0,1.0,0.0
247,1,1.5,1.5,0.0,0.0,1.0,0.0
248,1,1.5,1.5,0.0,0.0,1.0,0.0
249,1,1.5,1.5,0.0,0.0,1.0,0.0
250,1,1.5,1.5,0.0,0.0,1.0,0.0
251,1,1.5,1.5,0.0,0.0,1.0,0.0
252,1,1.5,1.5,0.0,0.0,1.3333333333333333,0.4714045207910317
253,1,1.5,1.5,0.0,0.0,1.0,0.0
254,1,1.5,1.5,0.0,0.0,1.0,0.0
255,1,1.5,1.5,0.0,0.0,1.0,0.0
256,1,1.3333333333333333,1.4907119849998596,0.0,0.0,1.0,0.0
257,1,1.3333333333333333,1.4907119849998596,0.0,0.0,1.0,0.0
258,1,1.1666666666666667,1.343709624716425,0.0,0.0,1.0,0.0
259,1,1.1666666666666667,1.343709624716425,0.0,0.0,1.0,0.0
260,1,1.0,1.632993161855452,0.0,0.0,1.0,0.0
261,1,1.0,1.632993161855452,0.0,0.0,1.0,0.0
262,1,1.0,1.632993161855452,0.0,0.0,1.0,0.0
263,1,1.0,1.632993161855452,0.0,0.0,1.0,0.0
264,1,1.0,1.632993161855452,0.0,0.0,0.6666666666666666,0.4714045207910317
265,1,1.0,1.632993161855452,0.0,0.0,0.6666666666666666,0.4714045207910317
266,1,1.0,1.632993161855452,0.0,0.0,0.6666666666666666,0.4714045207910317
267,1,1.0,1.632993161855452,0.0,0.0,0.3333333333333333,0.9428090415820634
268,1,1.0,1.632993161855452,0.0,0.0,0.3333333333333333,0.9428090415820634
269,1,1.0,1.632993161855452,0.0,0.0,0.3333333333333333,0.9428090415820634
270,1,1.0,1.632993161855452,0.0,0.0,0.3333333333333333,0.9428090415820634
271,1,1.0,1.632993161855452,0.0,0.0,0.3333333333333333,0.9428090415820634
272,1,1.0,1.632993161855452,0.0,0.0,0.3333333333333333,0.9428090415820634
273,1,1.0,1.632993161855452,0.0,0.0,0.3333333333333333,0.9428090415820634
274,1,1.0,1.632993161855452,0.0,0.0,0.3333333333333333,0.9428090415820634
275,1,0.8333333333333334,1.4624940645653537,0.0,0.0,0.3333333333333333,0.9428090415820634
276,1,0.8333333333333334,1.4624940645653537,0.0,0.0,0.3333333333333333,0.9428090415820634
277,1,1.0,1.632993161855452,0.0,0.0,0.3333333333333333,0.9428090415820634
278,1,1.1666666666666667,1.343709624716425,0.0,0.0,0.3333333333333333,0.9428090415820634
279,1,1.1666666666666667,0.8975274678557508,0.0,0.0,1.0,0.0
280,1,1.1666666666666667,0.8975274678557508,0.0,0.0,1.0,0.0
281,1,1.1666666666666667,0.8975274678557508,0.0,0.0,1.0,0.0
282,1,1.1666666666666667,0.8975274678557508,0.0,0.0,0.6666666666666666,0.4714045207910317
283,1,0.8333333333333334,0.8975274678557507,0.0,0.0,0.6666666666666666,0.4714045207910317
284,1,0.5,0.7637626158259734,0.0,0.0,0.6666666666666666,0.4714045207910317
285,1,0.5,0.7637626158259734,0.0,0.0,0.6666666666666666,0.4714045207910317
286,1,0.5,0.7637626158259734,0.0,0.0,0.6666666666666666,0.4714045207910317
287,1,0.5,0.7637626158259734,0.0,0.0,0.6666666666666666,0.4714045207910317
288,1,0.5,0.7637626158259734,0.0,0.0,0.6666666666666666,0.4714045207910317
289,1,0.5,0.7637626158259734,0.0,0.0,0.6666666666666666,0.4714045207910317
290,1,0.5,0.7637626158259734,0.0,0.0,0.6666666666666666,0.4714045207910317
291,1,0.5,0.7637626158259734,0.0,0.0,0.6666666666666666,0.4714045207910317
292,1,0.5,0.7637626158259734,0.0,0.0,0.6666666666666666,0.4714045207910317
293,1,0.5,0.7637626158259734,0.0,0.0,0.3333333333333333,0.4714045207910317
294,1,0.5,0.7637626158259734,0.0,0.0,0.0,0.0
295,1,0.5,0.7637626158259734,0.0,0.0,0.0,0.0
296,1,0.5,0.7637626158259734,0.0,0.0,0.0,0.0
297,1,0.5,0.7637626158259734,0.0,0.0,0.0,0.0
298,1,0.5,0.7637626158259734,0.0,0.0,0.0,0.0
299,1,0.5,0.7637626158259734,0.0,0.0,0.0,0.0
300,1,0.5,0.7637626158259734,0.0,0.0,0.0,0.0
301,1,0.5,0.7637626158259734,0.0,0.0,0.0,0.0
302,1,0.3333333333333333,0.7453559924999299,0.0,0.0,0.0,0.0
303,1,0.3333333333333333,0.7453559924999299,0.0,0.0,0.0,0.0
304,1,0.3333333333333333,0.7453559924999299,0.0,0.0,0.0,0.0
305,1,0.3333333333333333,0.7453559924999299,0.0,0.0,0.0,0.0
306,1,0.3333333333333333,0.7453559924999299,0.0,0.0,0.0,0.0
307,1,0.3333333333333333,0.7453559924999299,0.0,0.0,0.0,0.0
308,1,0.3333333333333333,0.7453559924999299,0.0,0.0,0.0,0.0
309,1,0.3333333333333333,0.7453559924999299,0.0,0.0,0.0,0.0
310,1,0.3333333333333333,0.7453559924999299,0.0,0.0,0.0,0.0
311,1,0.3333333333333333,0.7453559924999299,0.0,0.0,0.0,0.0
312,1,0.3333333333333333,0.7453559924999299,0.0,0.0,0.0,0.0
313,1,0.3333333333333333,0.7453559924999299,0.0,0.0,0.0,0.0
314,1,0.3333333333333333,0.7453559924999299,0.0,0.0,0.0,0.0
315,1,0.3333333333333333,0.7453559924999299,0.0,0.0,0.0,0.0
316,1,0.3333333333333333,0.7453559924999299,0.0,0.0,0.0,0.0
317,1,0.3333333333333333,0.7453559924999299,0.0,0.0,0.0,0.0
318,1,0.3333333333333333,0.7453559924999299,0.0,0.0,0.0,0.0
319,1,0.3333333333333333,0.7453559924999299,0.0,0.0,0.0,0.0
320,1,0.3333333333333333,0.7453559924999299,0.0,0.0,0.0,0.0
321,1,0.3333333333333333,0.7453559924999299,0.0,0.0,0.0,0.0
322,1,0.3333333333333333,0.7453559924999299,0.0,0.0,0.0,0.0
323,1,0.3333333333333333,0.7453559924999299,0.0,0.0,0.0,0.0
324,1,0.3333333333333333,0.7453559924999299,0.0,0.0,0.0,0.0
325,1,0.3333333333333333,0.7453559924999299,0.0,0.0,0.0,0.0
326,1,0.3333333333333333,0.7453559924999299,0.0,0.0,0.0,0.0
327,1,0.3333333333333333,0.7453559924999299,0.0,0.0,0.0,0.0
328,1,0.3333333333333333,0.7453559924999299,0.0,0.0,0.0,0.0
329,1,0.3333333333333333,0.7453559924999299,0.0,0.0,0.0,0.0
330,1,0.3333333333333333,0.7453559924999299,0.0,0.0,0.0,0.0
